id,title,duration,view_count,comment_count,like_count,upload_date,duration_string,aspect_ratio
yeqARWqjkps,"Last To Take Hand Off $1,000,000 Keeps It",917,152497352,295000.0,3454261.0,20191219,15:17,1.78
Ims5p6wjW9s,"Last To Take Hand Off Boat, Keeps It",1007,137634146,57000.0,2158591.0,20191019,16:47,1.78
XaxhLbxZ13k,Last To Take Hand Off House Keeps It!,1050,103179395,44000.0,1687581.0,20190108,17:30,1.78
kX3nB4PpJko,"Last To Take Hand Off Jet, Keeps It!",937,248843595,99000.0,4961067.0,20221112,15:37,1.78
qIsgdOVGA04,"Last To Take Hand Off Lamborghini, Keeps It",907,201813221,126000.0,4818691.0,20211023,15:07,1.78
71VpdDb8e6U,"Last Youtuber To Leave Wins $100,000 - Challenge",1478,106914576,94000.0,2160896.0,20181212,24:38,1.78
6T17licWsQ4,Leaving For 7 Days,431,65935,308.0,1558.0,20150809,7:11,1.78
ttWTSskmxTA,Life Before And After Gamma (Insane) @GFuelEnergy,161,64590,711.0,2488.0,20160413,2:41,1.78
BMZP4CtphaU,Life Hacks You Need To Know,410,7410509,10000.0,201138.0,20171208,6:50,1.78
vBp0bzVr09s,LISTENING TO OLD VOICEMAILS FOR THE FIRST TIME,312,404111,1000.0,12025.0,20160828,5:12,1.78
pe_ejTiIcSs,"Lose 100 LBs, Win $250,000!",2209,253129130,118000.0,6927885.0,20250621,36:49,1.78
u0hHxeWkB_o,Lottery Taxes - How Much Tax Is If You Win The Lottery,219,140108,254.0,3682.0,20160116,3:39,1.78
jPm3hRiMKuU,Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge,222,64561,580.0,2354.0,20150710,3:42,1.78
rHoLyltYDtQ,Ma Channel,168,64560,309.0,1729.0,20150429,2:48,1.78
6BNOWeYFyP8,MageCraft - Beginners tutorial. (The app),526,64847,234.0,1412.0,20141117,8:46,1.78
bwp_3qLgWpQ,Magecraft - Epic Hit! 11k Troops killed.,232,64571,369.0,1550.0,20150221,3:52,1.78
VN2-3OfUzd8,Magic karp sweeps whole team of LEGENDARIES!!!,215,217553,983.0,8209.0,20130401,3:35,1.78
NnNZLCl78Ao,"Make This Kick, Win Super Bowl Tickets",52,140642621,9100.0,5193210.0,20230825,52,0.56
dBxOYE2j55U,Make This Video The Most Liked Video On Youtube,790,155931572,309000.0,30222869.0,20190116,13:10,1.78
BwAMltY3-c0,Making Fun Of Youtuber's Intros.,114,328246,608.0,7693.0,20150216,1:54,1.78
2nVjy-zd65Q,Making My Background More Epic,208,64582,372.0,2641.0,20160326,3:28,1.78
DfonKqMENrg,Making Youtube a Priority,195,71709,224.0,1835.0,20150401,3:15,1.78
KcNCJ1mgt14,"Marauder Builds, Battle Pirates In Depth Builds.",186,67194,721.0,2390.0,20131229,3:06,1.78
uAoayezOaug,Markiplier Is A Great Man! Sub shodleech!,123,243996,165.0,2385.0,20150609,2:03,1.78
aRcUVhVlSHg,"Men Vs Women Survive In The Wilderness For $500,000",1907,236482070,54000.0,4459027.0,20240907,31:47,1.78
NTZhwAldqwg,Metal Pipe Vs School Bus,27,536139180,29000.0,13883263.0,20230822,27,0.56
ntlG5XgYg4k,Microwaving A Microwave Microwaving A Toaster,856,4987771,14000.0,89499.0,20161223,14:16,1.78
KzwTYZ2W3ZA,Microwaving A Microwave,545,11902671,41000.0,439014.0,20161209,9:05,1.78
i8pmk5xnO2s,Microwaving Dry Ice (Microwave Explodes),355,3362111,5600.0,96566.0,20170209,5:55,1.78
nPlqRbVFBHI,"Microwaving my iPhone, what happens next might shock you..",336,2802342,8400.0,123323.0,20170820,5:36,1.78
fEcASr38n2E,Milestones And Plans For My Channel,180,83230,287.0,1853.0,20141130,3:00,1.78
OEuS7fjMlMc,Millions Of Views!,226,1206474,2400.0,35574.0,20151018,3:46,1.78
NCv0drAPm_M,Minecraft Build-off Fun!!!!!,212,82210,223.0,2115.0,20140609,3:32,1.78
Wz1VHTZq16c,Minecraft Let's Play Ep. # 2 - Having Fun and Derping!,897,207372,869.0,7679.0,20130812,14:57,1.78
uqjfMNEWNIg,Minecraft Let's Play! Ep. 1. The Beginning!,1106,743340,2600.0,25760.0,20130708,18:26,1.78
TZPlDuYrcDQ,Minecraft Mansion Timelapse,302,637712,2200.0,19947.0,20140222,5:02,1.78
yyssjJEJMt4,"Minecraft, How To Grief Without Being Seen!",62,372850,1400.0,18225.0,20130814,1:02,1.78
qWnyJ55KBKo,Minimum Wage,119,84796,186.0,1749.0,20150507,1:59,1.78
ywZy_Fo2ydo,Modern Art Is A Joke,169,64583,242.0,1616.0,20150425,2:49,1.78
HfJMs4mrSJM,Molten Lava Vs Giant Ice Block Experiment,457,101034940,41000.0,1856815.0,20190427,7:37,1.78
moMJjt5KECc,Money Problems,242,327850,428.0,5526.0,20140820,4:02,1.78
Y74b7WlcEpk,More birds IN MINECRAFT!!,125,1480572,4100.0,51166.0,20130112,2:05,1.78
7qj3nuF9Dzw,Most Epic minecraft skin EVER  (Psy),30,1366633,4000.0,46372.0,20130113,30,1.78
XKSJRulqDNA,Most Epic Thing In Minecraft!?!?!?!?!?!!?????,272,484285,1900.0,18579.0,20130310,4:32,1.78
k194wHZHjB0,Most Expensive Hand Model Holds Feastables,22,742873868,12000.0,13255333.0,20240224,22,0.56
QXag-irFHxE,Most Overpowered Guns In Ghost!,159,134567,392.0,3985.0,20131111,2:39,1.78
64WGWubQO3I,Motivation For Small Youtubers #3,210,192329,1200.0,9635.0,20160112,3:30,1.78
ngVEpJs5A5s,Motivation For Small Youtubers #4 - Inspiration For Youtubers,189,163063,639.0,7529.0,20160408,3:09,1.78
1s6UOlWdpw4,Motivation For Youtube - Ultimate Small Youtuber Motivation #2,208,220613,756.0,8005.0,20150808,3:28,1.78
hC3xW8xeCDs,Motivation For Youtubers #5,148,214483,574.0,9180.0,20160515,2:28,1.78
Qhdj_Umh1IE,Motivation For Youtubers #6 LAST ONE,179,170392,523.0,6584.0,20160524,2:59,1.78
dg6iqLCPizs,Motivation,173,105339,288.0,3437.0,20140417,2:53,1.78
m3Ol8zn7brk,Movie Trailers Be Like,101,123119,277.0,4654.0,20160215,1:41,1.78
XHb7g6yuGgE,Moving 10 Pounds Using ONLY Sound,825,45951631,49000.0,1209219.0,20180802,13:45,1.78
26QQE7EsnLA,MrBeast Lab Disaster!,67,38234946,16000.0,1413910.0,20251103,1:07,0.56
VvphlSvCyj8,MrBeast Rest In Pepperoni 6000,184,230478,455.0,5932.0,20151227,3:04,1.78
TRiF8PdrIP8,MrBeast6000's Channel Trailer,114,1690186,12000.0,126847.0,20151008,1:54,1.78
8TFq_vvO_Wg,MrBeast6000's First Video (So Bad lol),187,14240140,34000.0,532331.0,20151119,3:07,1.78
GxTVDClFXuc,MrBeast6000Subs,320,959419,5200.0,58843.0,20150823,5:20,1.78
ttLYXcza4j4,MrBeast’s Outro Song,130,8787500,18000.0,388880.0,20150905,2:10,1.78
Wyyqz3OxB5c,MY $1000 KEYBOARD CHANGED MY LIFE,212,13458270,7700.0,352714.0,20161103,3:32,1.78
pqrdPu2ESFo,My Baby Got a Virus :(,174,87243,234.0,1752.0,20150425,2:54,1.78
IEuDUhGIJ5c,My Chocolate Factory Blew Up,69,18736771,19000.0,923399.0,20260310,1:09,0.56
X9eXa-Uzuj0,My Favorite FaZe Clan Members?????,234,66384,225.0,1858.0,20150826,3:54,1.78
JdCgkcb1iwQ,My First Kem Strike!,269,101218,742.0,3457.0,20131116,4:29,1.78
AIytwdufwW8,MY MESSAGE TO COD YOUTUBERS (Watch till end plz),292,64929,251.0,1498.0,20150529,4:52,1.78
mM2KwBYa-u4,My Mom Found My Channel!! :0,268,812564,2500.0,26481.0,20150820,4:28,1.78
52awie9G00A,My New Channel Trailer ;),77,70931,217.0,1794.0,20150507,1:17,1.78
umRLkCrmwcs,My Problems,246,82143,246.0,2103.0,20150501,4:06,1.78
UEK0fYAqMss,My Solution For The Theft At The FaZe House - @FaZe_Rain @FaZeAdapt,187,64545,261.0,1379.0,20150708,3:07,1.78
-mlok5iT3GE,My Top 5 Favorite Things At E3 2015,150,64551,485.0,1906.0,20150618,2:30,1.78
skEf9R0TXkM,My Upload For ThunderstruckGaming,220,64598,298.0,1578.0,20150725,3:40,1.78
LHtkve6-O0g,NBA Interviews Gone Wrong (No Gun Pulled),154,74914,158.0,2070.0,20160220,2:34,1.78
6bxZpS0cm5o,New Channel?,291,183462,440.0,4424.0,20150523,4:51,1.78
nmHCmLVLxcU,New COD Zombies In 2014?????,151,92280,374.0,2333.0,20140223,2:31,1.78
ZQZzR0DUujc,"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",150,64551,457.0,1952.0,20150801,2:30,1.78
DuQbOQwVaNE,"Offering People $100,000 To Quit Their Job",626,170278004,111000.0,3547255.0,20210313,10:26,1.78
dDYP56hEYF0,OMG! INSANE CUP FORT,250,4168165,9200.0,96167.0,20170314,4:10,1.78
yFfcsmK2TOA,Online pokemon battle #3 [uu] Ice punch,205,228955,1400.0,,20130327,3:25,1.76
7Yi-ctyTNU4,Online pokemon battle #7 [uu] 5-0,261,266593,1000.0,10698.0,20130404,4:21,1.78
D51HaR-XvgM,Opening Old Basketball Cards! Ep. #1 (Michael Jordan Found),267,219825,347.0,4370.0,20141021,4:27,1.78
pP1KMQb51GA,OpTiC NaDeShOt Got Hack!!,164,91782,516.0,2476.0,20131127,2:44,1.78
uE6gud1voDs,"Ordering Water Then Tipping $30,000",704,46490990,46000.0,1206569.0,20181023,11:44,1.78
WwE0tR08OTU,Originality - A Youtube Poem By MrBeast6000,108,65027,320.0,2289.0,20150926,1:48,1.78
-o_8CDbFMJ0,Paid Promotion On Youtube Good?,438,67897,184.0,1294.0,20150703,7:18,1.78
A-vX1AGBGsc,"Pass All 12 Grades, Win $10,000",1051,239106066,142000.0,3570006.0,20190131,17:31,1.78
XhuisK0bTSA,Pass The Phone To…,59,290192313,52000.0,11495414.0,20240711,59,0.56
ywIcdSNJolo,Pass the Phone,23,92734166,13000.0,1944036.0,20260109,23,0.56
fWcSBWadolA,"Paying People $10,000 To Eat Ghost Pepper",886,40994497,34000.0,1115098.0,20190601,14:46,1.78
Ng_qwlvhrJo,PC Master Race Vs Console Peasants,119,65308,269.0,2439.0,20150921,1:59,1.78
Feh8o-HmthM,People Who Got Rich From Movie Trailers On Youtube,206,110985,227.0,1727.0,20150729,3:26,1.78
W2skFWRk6qo,PewDiePie Uploads A Fake Video! LOL,155,95560,216.0,1677.0,20150101,2:35,1.78
X_qd-1xSTFA,Pewdiepie Was On T.V.,148,173566,408.0,3591.0,20141207,2:28,1.78
vuOTP206zWM,"Pewdiepie's Shoutout, What Would You Do If You Won?",278,64561,366.0,2216.0,20150905,4:38,1.78
XNtTO_339kU,"Pick The Wrong Tube, Get Slimed",35,160671425,10000.0,3364704.0,20250827,35,0.56
HPJKxAhLw5I,"Planting 20,000,000 Trees, My Biggest Project Ever!",443,119782983,160000.0,4544891.0,20191025,7:23,1.78
xpNeg0hPZIs,Playing Battleship With Real Ships,931,38537624,34000.0,1009704.0,20190406,15:31,1.78
e-If_d_bzfI,POKEMON GO STEREOTYPES,207,2331412,2700.0,64648.0,20160714,3:27,1.78
Jl0-6tbNGBo,Pokemon online battle #2 [uu] Herracross w/ Dat MOXIE BOOST,169,337084,1300.0,,20130326,2:49,1.76
QicO1Gd0kvU,Pokemon online battle #4 [uu] Same old team,279,277601,1100.0,,20130328,4:39,1.79
KYv1nqutbK0,Pokemon online battle #8 Stone edge,326,209544,1700.0,9240.0,20130405,5:26,1.78
Ros1PpcO5Js,Pokemon online battle #9 [rb] Hidden power ice ftw!,318,215626,848.0,8156.0,20130407,5:18,1.78
-2IFrMOM36w,Pokemon online battles #5 [uu] Heracross never seems to dissapoint me...,268,217083,1200.0,9286.0,20130331,4:28,1.78
IqL-ZunFfpk,"Pop The Balloons, Win $10,000",22,89398366,12000.0,1744804.0,20260317,22,0.56
8ZTy3K2QgOY,Pranks That Went Horribly Wrong,274,2187937,2900.0,90225.0,20160319,4:34,1.78
GLoeAJUcz38,"Press This Button To Win $100,000!",911,365366903,93000.0,4865337.0,20201114,15:11,1.78
H_DYlka7QAQ,Project Zomboid Let's Play ep [04] lots of stuff,944,164123,952.0,6169.0,20130618,15:44,1.78
MC-7ziNt_U4,Project Zomboid let's play ep. [02] Just some chores.,860,157407,1000.0,6220.0,20130615,14:20,1.78
ov0KQthQ50U,Project Zomboid Let's Play ep. [03] Looting and storing.,1474,157002,1100.0,5947.0,20130617,24:34,1.78
PNsF1Uh5yP8,Project Zomboid Lets Play ep [01] Roughing it out!,1193,276720,945.0,9553.0,20130615,19:53,1.78
7ESeQBeikKs,"Protect $500,000 Keep It!",934,196169472,70000.0,4826165.0,20240113,15:34,1.78
F6PqxbvOCUI,"Protect The Yacht, Keep It!",907,177541809,80000.0,4276738.0,20240511,15:07,1.78
g0IrVKXIbmE,PSYCHO FRIEND SMASHES MY LAPTOP! (Mc Juggernuggets Parody),91,339207,912.0,12052.0,20151106,1:31,1.78
ehEuczQUh8E,Pulling Cars Over Using A Toy Police Car,796,24805903,18000.0,541576.0,20180513,13:16,1.78
Ds9H2UnUHL0,Quitting?,225,147672,684.0,5020.0,20150206,3:45,1.78
3rJgCGMPEqA,Random Stuff You Don't Care About,141,64544,490.0,2284.0,20150627,2:21,1.78
OOesLeO6-pc,Randomness,318,113400,907.0,4528.0,20130802,5:18,1.78
nAiKLoCP-kU,"Reach the Money, Win $10,000",25,566965351,11000.0,8293518.0,20250214,25,0.56
xjJJ_wDlc1E,"Reacting To Family Accounts (MamaBeast, MrBeast'sLaptop, Etc)",564,952938,1900.0,20549.0,20151222,9:24,1.78
CHdy9wND1jo,REACTING TO MY OLD MINECRAFT VIDEOS (HORRIBLE),523,1355964,2700.0,35584.0,20160619,8:43,1.78
rqUvnLPvbrM,Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,2009,7740571,24000.0,321738.0,20170222,33:29,1.78
yzxYCRDcGDs,Reaction Channels Are Stupid??????? #JCTG,193,82198,436.0,2259.0,20160105,3:13,1.78
rB9NynBZ4go,Reaction Time Challenge,29,166535621,11000.0,2360579.0,20250819,29,0.56
dSDBr0WjrwQ,"Reading The Entire Bee Movie Script But Everytime They Say ""Bee"" I Repeat All the Previous Bees",5459,11026540,11000.0,215588.0,20161125,1:30:59,1.78
IZVbzNRUlQI,"Reading The Longest English Word (190,000 Characters)",6888,35793384,57000.0,816582.0,20170602,1:54:48,1.78
iengNekeTNo,Reading The Youtube Terms Of Service,1557,579626,3500.0,19870.0,20170307,25:57,1.78
QtD-CeUdRUQ,"Real Or Cake For $10,000",37,270354922,22000.0,8226232.0,20240829,37,0.56
i5dhcAxO25Q,Reddit Is In Chaos After Firing Victoria,106,70256,180.0,1223.0,20150703,1:46,1.78
6XCUHLhdnEY,Reenacting Youtubers,220,198205,562.0,7251.0,20160416,3:40,1.78
yeHjsYQ076A,Remember When COD Was Fun?,216,64841,403.0,1870.0,20150426,3:36,1.78
vXNtju4VFm4,Restocking MrBeast Labs at Walmart,35,419392303,2700.0,6544682.0,20241118,35,0.56
rH1D_3G56DY,Returning Destroyed Rental Cars Prank,629,37480048,17000.0,621014.0,20180727,10:29,1.78
2jWZtKTN6jU,Reuploading Other Youtubers Videos? Stealing Big Youtubers Videos.,253,64617,266.0,1629.0,20150730,4:13,1.78
bFZdU9dr4OM,Rocket League In Real Life!,774,28841311,16000.0,539420.0,20180901,12:54,1.78
SWc8fI_9iqA,Ronaldo Teaches Me How To SIUU,14,400120085,38000.0,9675543.0,20241201,14,0.56
AydS-vA3qa4,Running With Bigger And Bigger Feastables,17,456449228,32000.0,12399959.0,20240815,17,0.56
nbzQdlWrcnk,Running With Bigger And Bigger Lunchlys,17,380919835,11000.0,8490420.0,20240920,17,0.56
QX0wvWGW2qg,Sacrifices And Youtube,219,64583,549.0,2859.0,20150731,3:39,1.78
ejlkNGm82w4,SAT And Some Random Stuff,206,64559,691.0,1852.0,20150804,3:26,1.78
pJSbLk-Iixc,Savage Level 9000,110,7421276,14000.0,321041.0,20170308,1:50,1.78
_FX6rml2Yjs,"Saying Logan Paul 100,000 Times",61567,23734420,108000.0,930230.0,20170819,17:06:07,1.78
mGIpOtncmSM,"Saying Pewdiepie 100,000 Times",42520,26750713,166000.0,1686396.0,20181125,11:48:40,1.78
wMn8d7IeCYM,"Saying ""Keep Net Neutrality"" For 10 Hours",36001,2454067,9700.0,84887.0,20171217,10:00:01,1.78
M82VAcabSiA,Scary minecraft pig skin!,28,1191052,3400.0,38995.0,20130113,28,1.78
zjC48c3ptt0,Scheduled Uploaded 6 Months Ago (REACTION),322,152265,486.0,5329.0,20160406,5:22,1.78
9smE_EiKJ8Q,School Is A Waste Of Time,174,140737,743.0,5898.0,20160121,2:54,1.78
h5uE4ERMiTk,Screw Warface,217,64569,268.0,1634.0,20150502,3:37,1.78
DoIQMkoYSzw,"SELLING ORGANS FOR $1,000,000",335,3630712,7300.0,120407.0,20160802,5:35,1.78
P2oPACr4uuU,Selling PS4 For $250 + Elgato For $100!,157,64569,335.0,1824.0,20150916,2:37,1.78
sKn8Tbp2a-4,"Shark Tank Most Successful Products, Entrepreneurs, Or Businesses 2015",294,152334,192.0,1398.0,20151108,4:54,1.78
bzIPun3cVsw,Shia Labeouf Motivates Youtubers!,87,462047,689.0,12106.0,20150919,1:27,1.78
LMe7k8I082w,Should College Athletes Be Paid?????,275,99480,309.0,2067.0,20140329,4:35,1.78
3LuchpUc7PU,Should I Buy An Elgato Game Capture??,176,64584,561.0,2224.0,20150807,2:56,1.78
tusuuI7MEJU,Should I join FaZe?????,210,991530,1800.0,19117.0,20140404,3:30,1.78
6zQhLOw1nw8,Should You Do COD Commentaries In 2016????,226,64637,290.0,1487.0,20151202,3:46,1.78
JQscW6DfNZY,Should You Play Video Games?,178,106058,197.0,4384.0,20160122,2:58,1.78
N0pwLtonPdg,Slippery vs Sticky Stairs,36,884893256,31000.0,9432481.0,20250516,36,0.56
pGYyUssWLTA,Social Media As A Job????,188,64557,533.0,2318.0,20150829,3:08,1.78
dRqthQ2Mc_0,"Spam404 Has Terminated 5,000,000 Videos (Including Pewdiepie)",142,119825,289.0,2762.0,20151126,2:22,1.78
bs0SWXbty18,"Spending $1,000,000 In 24 Hours",909,210674878,127000.0,4891537.0,20191221,15:09,1.78
1SwVSTKFCsc,"Spending $40,000 In One Hour Challenge",842,45015583,54000.0,930178.0,20181117,14:02,1.78
H1WBdh56Vq4,Spending 24 Hours In A City With No Laws,868,192441459,67000.0,3038438.0,20190507,14:28,1.78
2eFSU7TFOnk,Spending 24 Hours On Top Of A Mountain,924,234398837,116000.0,4104304.0,20190613,15:24,1.78
6_im_hGxGRk,Spending 24 Hours Straight Under Water Challenge,911,146171286,105000.0,3574251.0,20180824,15:11,1.78
4DYBVA4884Y,SpiderMan Robs Walmart?????,186,64553,273.0,1748.0,20150726,3:06,1.78
vDrSCXFMAKk,"Spot The Difference, Win $10,000",57,283951615,7800.0,8510986.0,20240928,57,0.56
8bTQMDM4qvY,"Spot The Fake Animal For $10,000",39,680364615,30000.0,17530678.0,20240719,39,0.56
Gx6VeIIbWwM,"Spot The Hidden People For $10,000",35,768283802,31000.0,22064916.0,20230928,35,0.56
AKC50SZQFN8,Spreading Rumors About Streamers,36,16091681,7800.0,434502.0,20260402,36,0.56
T8I165Qxeo8,Sprinting with More and More Money,28,324001949,86000.0,11973868.0,20240530,28,0.56
I046_n20d3s,Standing Still For 24 Hours Straight - Statue Challenge,1096,125853645,36000.0,2044937.0,20190222,18:16,1.78
Dc2ZRmuH5OM,"Steal This $100,000 Diamond, You Keep It",842,232325554,92000.0,3695331.0,20201128,14:02,1.78
mKdjycj-7eE,"Stop This Train, Win a Lamborghini",1141,268365447,126000.0,5474941.0,20240316,19:01,1.78
e14MroQ5k_s,Storm,180,295227,943.0,8313.0,20140430,3:00,1.78
ivdQqobHDPc,Story time!,193,675918,1600.0,21406.0,20130418,3:13,1.78
VXmKt_1T0QM,Struggles Of Being A Youtuber,193,159904,1100.0,5757.0,20160419,3:13,1.78
2LIJtcI4dbg,Stupid Things People Search On Google,316,1381877,3900.0,72053.0,20150925,5:16,1.78
2O8wta4FsD4,STUPIDEST PERSN ON EART (Really Dumb),261,2538061,12000.0,183128.0,20161128,4:21,1.78
VEGq2Du_HCw,"Subscribe for $10,000",13,652715875,62000.0,3860242.0,20260501,13,0.56
TRxMLLuWIhw,Subscribe For An iPhone,16,295936375,235000.0,28160326.0,20250117,16,0.56
R1SFXJo-FlE,Subscribe To Explode The TNT,19,370728310,14000.0,5244438.0,20250729,19,0.56
hYahU_Cqwp8,Subscribe To See 500M Play Button,32,174587322,29000.0,2292493.0,20260522,32,0.56
0yPgljFcTR4,"Subscribe to Win $50,000",14,94732191,171000.0,4449772.0,20250507,14,0.56
c9VS_cgInT4,"Subscribe, I’ll Double Your Bank Account",30,293408701,24000.0,2772877.0,20260228,30,0.56
vZrL_FFITgs,Subscriber Goals For 2016,247,65959,582.0,1632.0,20150228,4:07,1.78
fYnPyLfxSJg,Subscriber Goals For 2017,234,89846,1300.0,2968.0,20160309,3:54,1.78
lrw3zkGS9Vc,Subscribers.,179,124062,1100.0,3347.0,20140308,2:59,1.78
UVin8WtE5eU,Summer Is Finally Here!,146,69996,265.0,1289.0,20150528,2:26,1.78
fWhfOAuOqjY,Super Bowl Commercial 2016 Cost - How Much Does A Commercial Cost In 2016 Super Bowl?,176,104734,329.0,2619.0,20160207,2:56,1.78
XR_q9_LEKuc,Supply Drop Challenge For Charity,295,64566,612.0,2451.0,20150722,4:55,1.78
_oZyp4mTzSQ,Supply Drops For Charity! Ep #2,302,64585,1100.0,2360.0,20150724,5:02,1.78
UlUcwJc5nBs,"Surprising My 8,000,000th Subscriber With 8,000,000 ___",1131,37453968,18000.0,584083.0,20180919,18:51,1.78
LP_mGU3CgXk,SURPRISING MY BROTHER WITH A LAPTOP,176,1941062,4500.0,127431.0,20160807,2:56,1.78
XbaZ45LVzzM,Surprising My Fiancée With A Chocolate Heart,37,104292971,17000.0,2363707.0,20260212,37,0.56
iUzi5JmJNWc,Surprising Strangers With 100 Zombies - Experiment,589,61523719,55000.0,1785441.0,20190303,9:49,1.78
GUWGsIVEMSQ,"Surprising Tfue With $10,000 Live - Fortnite",922,75761652,47000.0,1539349.0,20181004,15:22,1.78
gHzuabZUd6c,"Survive 100 Days In Circle, Win $500,000",1030,416527743,101000.0,6353987.0,20220924,17:10,1.78
UPrkC1LdlLY,"Survive 100 Days In Nuclear Bunker, Win $500,000",1940,357655198,88000.0,6270222.0,20240803,32:20,1.78
TDv56whosPQ,"Survive 100 Days In Prison, Win $500,000",2375,159917963,43000.0,3166152.0,20250816,39:35,1.78
pzBi1nwDn8U,"Survive 100 Days Trapped In A Private Jet, Keep It",1983,144727576,46000.0,3489510.0,20250719,33:03,1.78
9RhWXPcKBI8,"Survive 100 Days Trapped, Win $500,000",1628,456695754,98000.0,6935316.0,20231216,27:08,1.78
4l97aNza_Zc,"Survive 30 Days Chained To Your Ex, Win $250,000",2224,235842286,69000.0,4174890.0,20250913,37:04,1.78
AaMdXZMvT3w,"Survive 30 Days On An Island With Your Ex, Win $250,000",2349,79032644,131000.0,1756749.0,20260516,39:09,1.78
AoN1K4c7VKE,"Survive 30 Days Stranded With Your Ex, Win $250,000",1803,126264268,150000.0,2449322.0,20260307,30:03,1.78
ZFoNBxpXen4,"Survive 30 Days Trapped In The Sky, Win $250,000",2245,192165344,112000.0,3003315.0,20251220,37:25,1.78
lBYC4_Lccjw,Surviving 24 Hours On A Deserted Island,832,217011208,80000.0,3688016.0,20190822,13:52,1.78
Ooke4YZv8Ts,Surviving 24 Hours Straight In A Desert,844,190759495,96000.0,3442479.0,20190316,14:04,1.78
d1010B3sKNQ,Surviving 24 Hours Straight In A Rain Forest,789,147770214,73000.0,2737233.0,20190921,13:09,1.78
D9lVNzyhYnc,Surviving 24 Hours Straight In The Bermuda Triangle,701,271201673,100000.0,4504994.0,20191109,11:41,1.78
wSh8fAFWEWs,Survivor vs Beast Games,27,36462506,14000.0,873090.0,20260116,27,0.56
I_3R9YGFlHE,The Anti-Beast,159,1020108,1700.0,31167.0,20151223,2:39,1.78
Y3Rxgf5_R_I,The COD Community? Sleeping With Your Mom?,182,64561,513.0,1988.0,20150719,3:02,1.78
1wtFD9zSQO8,The Dreaded Unanswerable Question,269,221370,382.0,5385.0,20160229,4:29,1.78
oo8ve4Ldpck,The Evolution Of My Youtube Banners,59,81652,403.0,2543.0,20151118,59,1.78
lh61MVUxJt0,The History Of Pewdiepie In 2 Minutes,125,276632,573.0,7460.0,20150714,2:05,1.78
mpZWt5pGKZ8,The Real Way Dinosaurs Went Extinct,350,29728361,43000.0,805983.0,20180628,5:50,1.78
S_CUEOBZ0P4,"The Rock Vs MrBeast For $100,000",54,726567736,81000.0,36344423.0,20221021,54,0.56
UCYefSGBP00,The Truth About Big Community Channels,272,64554,887.0,2220.0,20150622,4:32,1.78
N9jTogPwqVY,The Ultimate Motivation For Small Youtubers,164,330605,2000.0,16892.0,20150629,2:44,1.78
DjMYkWCEan8,The Vortex SMP Episode 1! Just Derping Around and Explaining Things.,1518,151889,420.0,3871.0,20140118,25:18,1.78
CWbV3NItSdY,The World's Fastest Cleaners,34,730457363,44000.0,26571989.0,20240425,34,0.56
yozl6enFC-w,THE WORST SONG ON YOUTUBE *CRINGE*,247,853010,6600.0,42143.0,20160808,4:07,1.78
DbC9CauTXoM,THE WORST THINGS EVER TO EXIST,280,3818388,18000.0,326526.0,20161119,4:40,1.78
ctJORnOjbrQ,These Were The Good Days....,51,204172,476.0,4950.0,20130905,51,1.78
mfvi_jgdVqE,THINGS I HATE #1,219,518401,1700.0,16319.0,20151202,3:39,1.78
NeOrh4GnPZ4,Things I Hate #2 - Youtube Edition,261,183468,1400.0,7777.0,20160209,4:21,1.78
P4qWhSZ7_WA,Things That SHOULDN'T Be Sold On Amazon,846,152984416,55000.0,2297163.0,20180921,14:06,1.78
I9mw5UlDyPI,This Game Is Wild...,19,724839056,9700.0,13616740.0,20241112,19,0.56
DBw0oD38z0Q,This Game Is Wild,21,240210941,11000.0,6261345.0,20240717,21,0.56
t8aM4HuVLrQ,This is a block? Since when lol.,52,947548,4500.0,34793.0,20130121,52,1.78
7dIFHQkrASM,This is a detailed break down of my favorite UU team... ENJOY!,564,232289,1000.0,9105.0,20130329,9:24,2.03
TNtpUQbW4mg,This Is How The Pyramids Were Built,13,408664007,25000.0,8926747.0,20250318,13,0.56
HuLAAXZXIy0,This Kid Should Quit COD....,77,90414,220.0,1785.0,20140602,1:17,1.78
EvqtfK_RaRg,This obstacle course is WILD,32,242252919,5800.0,4117620.0,20250110,32,0.56
hgiPX33AHas,Time,113,99955,171.0,1909.0,20150422,1:53,1.78
GGBy50KtvRk,Tipping A Waitress A Car,38,766515943,72000.0,30500282.0,20230422,38,0.56
uotb9ZHnI2g,"Tipping Pizza Delivery Guys $10,000",627,23184336,39000.0,699715.0,20170823,10:27,1.78
zAAXW7ySu1k,"Tipping Uber Drivers $10,000",673,4674962,7900.0,127765.0,20170830,11:13,1.78
Rmf6T_Ewt38,Tipping Waitresses With Real Gold Bars,726,70989249,83000.0,1821547.0,20190621,12:06,1.78
63gyUQ_JeOE,Toothpaste Life Hacks YOU SHOULD KNOW,262,19793672,15000.0,496496.0,20170613,4:22,1.78
ELIoOUKSOJQ,Top 10 Richest Gaming Youtubers?????,245,295698,555.0,8280.0,20150611,4:05,1.78
KL1X8NsVGd0,Top 10 Worst Guns in Call Of Duty History!,259,225440,692.0,7687.0,20130725,4:19,1.78
